-0.967960,0.124742,-0.217928,-0.215963,0.029233,0.975964,0.128115,0.991758,-0.001357,0.011091,-2.030888,2.563190
-0.020785,-0.702305,0.711573,0.978313,0.132422,0.159274,-0.206086,0.699451,0.684322,-0.001573,-0.410935,1.732737
-0.020721,-0.702200,0.711678,0.993363,0.066093,0.094135,-0.113138,0.708905,0.696170,-0.002133,-0.145745,1.706868
0.645759,0.565269,-0.513290,-0.527086,0.816398,0.235956,0.552427,0.118177,0.825142,-0.006132,-2.201624,2.755233
-0.579112,-0.598654,0.553393,0.517944,0.254032,0.816824,-0.629574,0.759659,0.162957,0.005937,-2.039248,2.570923
0.827103,0.431443,-0.360219,-0.400441,0.902072,0.160976,0.394396,0.011102,0.918874,-0.008893,-2.203190,2.757385
-0.936248,-0.286747,0.203017,0.192686,0.064116,0.979164,-0.293789,0.955858,-0.004776,0.010292,-2.035574,2.567882
-0.613366,0.524447,-0.590540,-0.543572,0.262136,0.797380,0.572986,0.810086,0.124290,0.007578,-2.203115,2.757615
-0.996370,-0.084781,-0.007739,-0.009906,0.025175,0.999634,-0.084556,0.996081,-0.025923,0.010893,-2.033240,2.566047
-0.378417,0.631171,-0.677070,-0.628702,0.361594,0.688465,0.679364,0.686202,0.259985,0.006802,-2.202244,2.756124
-0.802980,0.378605,-0.460307,-0.421818,0.184617,0.887686,0.421062,0.906959,0.011459,0.009699,-2.204767,2.760102
-0.967977,0.124731,-0.217860,-0.250927,-0.506732,0.824778,-0.007521,0.853033,0.521803,0.011009,-0.659556,1.781766
0.156435,0.700274,-0.696523,-0.667626,0.594672,0.447929,0.727876,0.394945,0.560549,0.000066,-2.200729,2.753912
-0.115414,0.691229,-0.713360,-0.671076,0.475222,0.569052,0.732350,0.544396,0.409020,0.004471,-2.201297,2.755494
-0.792888,-0.463328,0.395796,0.374024,0.142741,0.916368,-0.481076,0.874615,0.060119,0.008412,-2.037780,2.569289
-0.980931,-0.174879,0.084802,0.062529,0.129159,0.989650,-0.184022,0.976082,-0.115761,0.011772,-2.210438,2.765824
0.416488,0.657211,-0.628181,-0.618513,0.711241,0.334031,0.666317,0.249418,0.702718,-0.003092,-2.200580,2.753747
0.500530,-0.583218,0.639786,0.488101,0.800477,0.347840,-0.715001,0.138176,0.685333,-0.007337,-2.213512,2.771318
-0.895307,-0.351981,0.273010,0.223746,0.174616,0.958878,-0.385179,0.919575,-0.077581,0.009996,-2.212468,2.768666
-0.020890,-0.702231,0.711643,0.572049,0.575373,0.584556,-0.819953,0.419306,0.389691,-0.002023,-2.215371,2.772968
0.946982,0.265742,-0.180573,-0.248123,0.961947,0.114426,0.204110,-0.063555,0.976883,-0.010785,-2.204420,2.759306
-0.993867,0.015724,-0.109457,-0.106926,0.115724,0.987509,0.028194,0.993157,-0.113333,0.010609,-2.208264,2.764931
-0.933060,0.204664,-0.295823,-0.272534,0.134552,0.952692,0.234786,0.969540,-0.069767,0.010577,-2.206760,2.762576
-0.743278,-0.503165,0.440866,0.364518,0.247972,0.897573,-0.560949,0.827850,-0.000899,0.007960,-2.213820,2.770268
-0.020778,-0.702341,0.711538,0.922375,0.261118,0.284677,-0.385735,0.662220,0.642396,-0.001280,-0.928169,1.858967
-0.792924,-0.463203,0.395871,0.573570,-0.348143,0.741495,-0.205643,0.815008,0.541731,0.007782,-0.669160,1.783457
-0.313944,-0.680659,0.661924,0.611585,0.388287,0.689345,-0.726225,0.621238,0.294381,0.001896,-2.040385,2.571666
0.876183,-0.294323,0.381677,0.246937,0.954192,0.168937,-0.413915,-0.053770,0.908726,-0.011227,-2.210242,2.766893
0.996694,0.080282,0.012460,-0.081127,0.991681,0.099933,-0.004333,-0.100613,0.994916,-0.011558,-2.206257,2.762020
