-1.000000,0.000000,0.000053,-0.000053,-0.047109,-0.998890,0.000002,-0.998890,0.047109,10.001000,-449.556950,-101.156420
-1.000000,0.000000,0.000018,-0.000018,-0.140903,-0.990023,0.000002,-0.990023,0.140903,10.001000,-446.010463,-63.638507
0.222513,0.000000,-0.974930,0.947993,-0.233442,0.216365,-0.227590,-0.972371,-0.051944,-81.035960,-438.948968,-140.777592
0.222518,0.000000,-0.974928,0.678468,-0.718124,0.154854,-0.700119,-0.695916,-0.159796,-270.047549,-328.366119,-183.918254
-0.074734,-0.000000,-0.997204,0.693969,-0.718124,-0.052008,-0.716116,-0.695915,0.053668,-276.446308,-328.366119,-98.532742
-0.365345,-0.000000,-0.930872,0.647808,-0.718124,-0.254249,-0.668482,-0.695915,0.262363,-257.392967,-328.366119,-15.054601
-0.623494,-0.000000,-0.781828,0.544086,-0.718125,-0.433898,-0.561450,-0.695914,0.447746,-214.580499,-328.366119,59.098769
-0.826241,-0.000000,-0.563316,0.392019,-0.718125,-0.574993,-0.404532,-0.695914,0.593345,-151.812979,-328.366119,117.338517
-0.955574,-0.000000,-0.294751,0.205121,-0.718126,-0.664997,-0.211668,-0.695913,0.686222,-74.667577,-328.366119,154.489784
-1.000000,0.000000,0.000003,-0.000002,-0.780430,-0.625243,0.000002,-0.625243,0.780430,10.001000,-300.098063,192.173163
-0.962917,0.000000,0.269799,-0.168690,-0.780430,-0.602057,0.210559,-0.625243,0.751489,94.224042,-300.098063,180.596972
-0.854419,0.000000,0.519585,-0.324867,-0.780431,-0.534219,0.405500,-0.625243,0.666815,172.200645,-300.098063,146.726953
-0.682553,0.000000,0.730836,-0.456950,-0.780431,-0.426761,0.570367,-0.625242,0.532685,238.147643,-300.098063,93.075091
-0.623502,-0.000000,-0.781822,0.760220,-0.233444,-0.606274,-0.182512,-0.972370,0.145553,-63.004974,-438.948968,-61.778679
-0.460066,0.000000,0.887885,-0.555143,-0.780431,-0.287653,0.692932,-0.625243,0.359050,287.174049,-300.098063,23.620498
-0.203458,0.000000,0.979084,-0.612165,-0.780430,-0.127211,0.764107,-0.625243,0.158785,315.643797,-300.098063,-56.485696
0.068239,0.000000,0.997669,-0.623786,-0.780430,0.042666,0.778611,-0.625243,-0.053256,321.445417,-300.098063,-141.302382
0.334876,0.000000,0.942262,-0.589143,-0.780430,0.209379,0.735370,-0.625243,-0.261347,304.148630,-300.098063,-224.539093
0.576677,0.000000,0.816972,-0.510807,-0.780429,0.360564,0.637589,-0.625244,-0.450055,265.036258,-300.098063,-300.022543
0.775708,0.000000,0.631091,-0.394586,-0.780429,0.485007,0.492522,-0.625244,-0.605385,207.009088,-300.098063,-362.154471
0.917210,0.000000,0.398405,-0.249101,-0.780429,0.573481,0.310927,-0.625245,-0.715817,134.370730,-300.098063,-406.326836
0.990685,0.000000,0.136170,-0.085140,-0.780428,0.619421,0.106271,-0.625245,-0.773159,52.508437,-300.098063,-429.263574
0.990686,0.000000,-0.136164,0.085136,-0.780428,0.619422,-0.106266,-0.625246,-0.773159,-32.506437,-300.098063,-429.263574
0.917212,0.000000,-0.398400,0.249098,-0.780428,0.573483,-0.310922,-0.625246,-0.715818,-114.368730,-300.098063,-406.326836
-1.000000,0.000000,0.000008,-0.000007,-0.323919,-0.946085,0.000002,-0.946085,0.323919,10.001000,-428.435144,9.567967
0.775712,0.000000,-0.631088,0.394585,-0.780428,0.485010,-0.492518,-0.625246,-0.605387,-187.007088,-300.098063,-362.154471
0.576680,0.000000,-0.816970,0.510807,-0.780428,0.360567,-0.637586,-0.625246,-0.450057,-245.034258,-300.098063,-300.022543
0.334878,0.000000,-0.942262,0.589145,-0.780428,0.209381,-0.735367,-0.625246,-0.261348,-284.146630,-300.098063,-224.539093
0.068239,0.000000,-0.997669,0.623788,-0.780428,0.042666,-0.778609,-0.625245,-0.053256,-301.443417,-300.098063,-141.302382
-0.203460,-0.000000,-0.979083,0.612167,-0.780428,-0.127212,-0.764104,-0.625245,0.158786,-295.641797,-300.098063,-56.485696
-0.460069,-0.000000,-0.887883,0.555144,-0.780429,-0.287656,-0.692930,-0.625245,0.359051,-267.172049,-300.098063,23.620498
-0.682556,-0.000000,-0.730833,0.456949,-0.780429,-0.426764,-0.570363,-0.625244,0.532687,-218.145643,-300.098063,93.075091
-0.854422,-0.000000,-0.519580,0.324864,-0.780430,-0.534222,-0.405496,-0.625244,0.666816,-152.198645,-300.098063,146.726953
-0.962918,-0.000000,-0.269793,0.168686,-0.780430,-0.602058,-0.210554,-0.625243,0.751490,-74.222042,-300.098063,180.596972
-1.000000,0.000000,0.000003,-0.000002,-0.835807,-0.549023,0.000002,-0.549023,0.835807,10.001000,-269.610128,214.323944
-0.809016,0.000000,0.587787,-0.556096,-0.323920,-0.765398,0.190396,-0.946085,0.262056,86.158552,-428.435144,-15.177122
-0.968583,0.000000,0.248692,-0.136538,-0.835807,-0.531774,0.207859,-0.549023,0.809548,93.143735,-269.610128,203.820574
-0.876306,0.000000,0.481755,-0.264494,-0.835807,-0.481112,0.402654,-0.549023,0.732423,171.062307,-269.610128,172.970429
-0.728969,0.000000,0.684547,-0.375832,-0.835807,-0.400220,0.572150,-0.549023,0.609277,238.860804,-269.610128,123.711938
-0.535828,0.000000,0.844327,-0.463555,-0.835807,-0.294182,0.705695,-0.549023,0.447849,292.279198,-269.610128,59.140192
-0.309019,0.000000,0.951056,-0.522152,-0.835807,-0.169658,0.794899,-0.549023,0.258280,327.961015,-269.610128,-16.687529
-0.062793,0.000000,0.998027,-0.547940,-0.835807,-0.034475,0.834158,-0.549023,0.052483,343.664234,-269.610128,-99.006689
0.187378,0.000000,0.982288,-0.539299,-0.835807,0.102875,0.821003,-0.549024,-0.156612,338.402166,-269.610128,-182.644873
0.425776,0.000000,0.904829,-0.496773,-0.835807,0.233761,0.756262,-0.549024,-0.355866,312.505444,-269.610128,-262.346786
0.637421,0.000000,0.770516,-0.423032,-0.835806,0.349960,0.644002,-0.549024,-0.532760,267.601256,-269.610128,-333.104465
0.809015,0.000000,0.587789,-0.322711,-0.835806,0.444169,0.491277,-0.549025,-0.676179,206.511096,-269.610128,-390.471943
-0.309022,0.000000,0.951055,-0.899779,-0.323919,-0.292361,0.308065,-0.946085,0.100098,133.226508,-428.435144,-79.960605
0.929775,0.000000,0.368128,-0.202112,-0.835806,0.510470,0.307684,-0.549025,-0.777111,133.073484,-269.610128,-430.844612
0.992114,0.000000,0.125337,-0.068813,-0.835806,0.544696,0.104757,-0.549026,-0.829215,51.902776,-269.610128,-451.685708
0.992115,0.000000,-0.125331,0.068810,-0.835805,0.544697,-0.104752,-0.549026,-0.829215,-31.900776,-269.610128,-451.685708
0.929777,0.000000,-0.368123,0.202109,-0.835805,0.510472,-0.307679,-0.549026,-0.777113,-113.071484,-269.610128,-430.844612
0.809017,0.000000,-0.587785,0.322709,-0.835805,0.444172,-0.491273,-0.549026,-0.676181,-186.509096,-269.610128,-390.471943
0.637424,0.000000,-0.770513,0.423032,-0.835805,0.349962,-0.643999,-0.549026,-0.532762,-247.599256,-269.610128,-333.104465
0.425778,0.000000,-0.904828,0.496774,-0.835805,0.233763,-0.756260,-0.549026,-0.355867,-292.503444,-269.610128,-262.346786
0.187379,0.000000,-0.982288,0.539301,-0.835805,0.102876,-0.821001,-0.549026,-0.156612,-318.400166,-269.610128,-182.644873
-0.062794,-0.000000,-0.998027,0.547942,-0.835806,-0.034475,-0.834156,-0.549026,0.052483,-323.662234,-269.610128,-99.006689
-0.309021,-0.000000,-0.951055,0.522153,-0.835806,-0.169660,-0.794898,-0.549025,0.258281,-307.959015,-269.610128,-16.687529
0.309008,0.000000,0.951060,-0.899783,-0.323918,0.292348,0.308065,-0.946085,-0.100093,133.226508,-428.435144,-160.037395
-0.535830,-0.000000,-0.844326,0.463556,-0.835806,-0.294184,-0.705692,-0.549025,0.447850,-272.277198,-269.610128,59.140192
-0.728972,-0.000000,-0.684544,0.375831,-0.835806,-0.400223,-0.572146,-0.549025,0.609279,-218.858804,-269.610128,123.711938
-0.876309,-0.000000,-0.481750,0.264492,-0.835807,-0.481115,-0.402650,-0.549024,0.732424,-151.060307,-269.610128,172.970429
-0.968584,-0.000000,-0.248686,0.136535,-0.835807,-0.531776,-0.207854,-0.549024,0.809549,-73.141735,-269.610128,203.820574
-1.000000,0.000000,0.000003,-0.000001,-0.883765,-0.467931,0.000002,-0.467931,0.883765,10.001000,-237.172926,233.507252
-0.970941,0.000000,0.239318,-0.111984,-0.883765,-0.454333,0.211501,-0.467931,0.858084,94.600583,-237.172926,223.235002
-0.885455,0.000000,0.464724,-0.217459,-0.883765,-0.414332,0.410707,-0.467930,0.782535,174.283547,-237.172926,193.015241
-0.748511,0.000000,0.663123,-0.310295,-0.883765,-0.350251,0.586045,-0.467930,0.661508,244.419005,-237.172926,144.604229
-0.568065,0.000000,0.822983,-0.385099,-0.883765,-0.265815,0.727324,-0.467930,0.502036,300.930942,-237.172926,80.815439
-0.354606,0.000000,0.935016,-0.437522,-0.883765,-0.165931,0.826334,-0.467930,0.313389,340.535087,-237.172926,5.356044
0.809011,0.000000,0.587794,-0.556104,-0.323916,0.765393,0.190396,-0.946086,-0.262052,86.158552,-428.435144,-224.820878
-0.120539,0.000000,0.992709,-0.464519,-0.883765,-0.056404,0.877321,-0.467931,0.106528,360.929793,-237.172926,-77.388530
0.120534,0.000000,0.992709,-0.464519,-0.883765,0.056401,0.877322,-0.467931,-0.106523,360.929793,-237.172926,-162.609470
0.354601,0.000000,0.935018,-0.437524,-0.883765,0.165929,0.826336,-0.467931,-0.313384,340.535087,-237.172926,-245.354044
0.568062,0.000000,0.822986,-0.385101,-0.883765,0.265814,0.727326,-0.467932,-0.502033,300.930942,-237.172926,-320.813439
0.748508,0.000000,0.663126,-0.310298,-0.883765,0.350251,0.586047,-0.467932,-0.661505,244.419005,-237.172926,-384.602229
0.885454,0.000000,0.464727,-0.217461,-0.883764,0.414333,0.410709,-0.467932,-0.782533,174.283547,-237.172926,-433.013241
0.970941,0.000000,0.239319,-0.111985,-0.883764,0.454335,0.211502,-0.467933,-0.858083,94.600583,-237.172926,-463.233002
1.000000,0.000000,0.000003,-0.000001,-0.883764,0.467933,0.000003,-0.467933,-0.883764,10.001000,-237.172926,-473.505252
0.970942,0.000000,-0.239314,0.111983,-0.883764,0.454336,-0.211497,-0.467933,-0.858084,-74.598583,-237.172926,-463.233002
0.885457,0.000000,-0.464722,0.217459,-0.883764,0.414334,-0.410705,-0.467933,-0.782535,-154.281547,-237.172926,-433.013241
1.000000,0.000000,0.000008,-0.000007,-0.323914,0.946086,0.000002,-0.946086,-0.323914,10.001000,-428.435144,-249.565967
0.748511,0.000000,-0.663122,0.310297,-0.883764,0.350253,-0.586044,-0.467933,-0.661507,-224.417005,-237.172926,-384.602229
0.568064,0.000000,-0.822984,0.385102,-0.883764,0.265816,-0.727324,-0.467933,-0.502035,-280.928942,-237.172926,-320.813439
0.354603,0.000000,-0.935017,0.437525,-0.883764,0.165931,-0.826334,-0.467933,-0.313386,-320.533087,-237.172926,-245.354044
0.120534,0.000000,-0.992709,0.464521,-0.883764,0.056402,-0.877321,-0.467933,-0.106524,-340.927793,-237.172926,-162.609470
-0.120540,-0.000000,-0.992708,0.464521,-0.883764,-0.056405,-0.877320,-0.467933,0.106529,-340.927793,-237.172926,-77.388530
-0.354608,-0.000000,-0.935015,0.437524,-0.883764,-0.165933,-0.826333,-0.467932,0.313390,-320.533087,-237.172926,5.356044
-0.568068,-0.000000,-0.822982,0.385099,-0.883764,-0.265817,-0.727322,-0.467932,0.502038,-280.928942,-237.172926,80.815439
-0.748513,-0.000000,-0.663120,0.310295,-0.883765,-0.350253,-0.586042,-0.467932,0.661510,-224.417005,-237.172926,144.604229
